(-8.5, 1.0, -48.9)
(-8.4, 1.0, -44.0)
(-7.8, 1.0, -39.2)
(-7.1, 1.0, -34.2)
(-6.5, 1.0, -29.5)
(-4.2, 1.0, -25.6)
(-0.4, 1.0, -22.6)
(2.5, 1.0, -18.7)
(1.2, 1.0, -14.1)
(-3.7, 1.0, -13.8)
(-8.0, 1.0, -12.2)
(-11.4, 1.0, -9.5)
(-14.0, 1.0, -12.7)
(-16.0, 1.0, -16.1)
(-17.0, 1.0, -20.8)
(-18.0, 1.0, -25.5)
(-18.7, 1.0, -30.4)
(-19.2, 1.0, -34.9)
(-19.4, 1.0, -39.2)
(-19.4, 1.0, -43.6)
(-19.4, 1.0, -48.0)
(-19.8, 1.0, -51.1)
(-20.4, 1.0, -51.5)
(-20.4, 1.0, -51.5)
(-20.4, 1.0, -51.5)
(-18.7, 1.0, -47.8)
(-18.4, 1.0, -42.9)
(-18.6, 1.0, -38.0)
(-18.7, 1.0, -33.1)
(-18.8, 1.0, -28.3)
(-18.9, 1.0, -23.9)
(-19.2, 1.0, -19.6)
(-17.6, 1.0, -15.8)
(-14.0, 1.0, -13.7)
(-12.7, 1.0, -10.5)
(-16.4, 1.0, -11.1)
(-20.5, 1.0, -10.0)
(-24.8, 1.0, -10.8)
(-27.7, 1.0, -14.0)
(-29.7, 1.0, -17.6)
(-30.9, 1.0, -21.3)
(-30.8, 1.0, -20.3)
(-31.1, 1.0, -23.8)
(-31.6, 1.0, -28.7)
(-32.1, 1.0, -33.5)
(-34.7, 1.0, -37.2)
(-38.1, 1.0, -35.1)
(-38.0, 1.0, -30.7)
(-38.5, 1.0, -26.4)
(-39.1, 1.0, -22.0)
(-39.6, 1.0, -17.7)
(-39.5, 1.0, -13.8)
(-39.6, 1.0, -10.4)
(-39.6, 1.0, -10.4)
(-42.1, 1.0, -13.4)
(-46.3, 1.0, -15.2)
(-48.8, 1.0, -18.8)
(-49.6, 1.0, -23.4)
(-50.3, 1.0, -28.0)
(-50.9, 1.0, -32.0)
(-51.6, 1.0, -36.0)
(-52.3, 1.0, -40.2)
(-52.9, 1.0, -44.2)
(-53.5, 1.0, -47.7)
(-54.1, 1.0, -51.3)
(-54.6, 1.0, -54.8)
(-54.7, 1.0, -55.2)
(-54.7, 1.0, -55.2)
(-54.7, 1.0, -55.2)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(35.9, 1.0, -7.7)
(35.8, 1.0, -7.7)
(35.4, 1.0, -7.7)
(35.4, 1.0, -7.7)
(35.3, 1.0, -8.5)
(35.0, 1.0, -13.3)
(35.1, 1.0, -18.3)
(34.4, 1.0, -23.2)
(34.4, 1.0, -28.1)
(33.7, 1.0, -32.9)
(33.3, 1.0, -37.2)
(32.9, 1.0, -41.7)
(32.5, 1.0, -45.9)
(32.2, 1.0, -49.2)
(32.2, 1.0, -49.2)
(28.6, 1.0, -48.8)
(24.8, 1.0, -50.8)
(20.1, 1.0, -51.6)
(15.7, 1.0, -51.9)
(14.8, 1.0, -52.0)
(10.0, 1.0, -52.4)
(5.1, 1.0, -52.7)
(0.3, 1.0, -53.1)
(-4.5, 1.0, -53.9)
(-8.3, 1.0, -53.7)
(-8.3, 1.0, -53.7)
(-8.6, 1.0, -50.1)
(-10.7, 1.0, -46.4)
(-9.5, 1.0, -41.5)
(-8.7, 1.0, -36.7)
(-7.6, 1.0, -31.9)
(-5.5, 1.0, -28.0)
(-2.2, 1.0, -24.4)
(1.1, 1.0, -20.7)
(1.5, 1.0, -16.1)
(-0.3, 1.0, -11.6)
(-4.5, 1.0, -11.0)
(-8.4, 1.0, -9.9)
(-12.8, 1.0, -10.1)
(-17.5, 1.0, -9.0)
(-13.9, 1.0, -9.6)
(-17.1, 1.0, -9.2)
(-22.0, 1.0, -9.9)
(-26.7, 1.0, -11.2)
(-27.6, 1.0, -15.3)
(-30.7, 1.0, -18.3)
(-29.5, 1.0, -22.5)
(-29.8, 1.0, -27.4)
(-29.8, 1.0, -32.3)
(-31.1, 1.0, -36.9)
(-35.2, 1.0, -37.2)
(-36.9, 1.0, -33.0)
(-38.0, 1.0, -28.7)
(-38.8, 1.0, -24.4)
(-39.4, 1.0, -19.9)
(-39.6, 1.0, -15.9)
(-40.0, 1.0, -12.1)
(-41.0, 1.0, -8.8)
(-41.1, 1.0, -8.8)
(-41.1, 1.0, -8.8)
(-43.1, 1.0, -11.7)
(-46.8, 1.0, -14.8)
(-50.0, 1.0, -18.5)
(-51.4, 1.0, -23.2)
(-52.4, 1.0, -28.0)
(-53.0, 1.0, -32.5)
(-53.4, 1.0, -36.8)
